,Model Name,R2_Score(Training),R2_Score_Testing,Depth,Iterations,Learning Rate
1184,CatBoost Regressor Tuned,0.9190182520859572,0.865898302909529,8.0,1750.0,0.01
1185,CatBoost Regressor Tuned,0.9748474434625716,0.8368446823756969,8.0,1750.0,0.02
1186,CatBoost Regressor Tuned,0.9905862100498635,0.8272690335642585,8.0,1750.0,0.03
1187,CatBoost Regressor Tuned,0.9958273937314319,0.8158015371069334,8.0,1750.0,0.04
1188,CatBoost Regressor Tuned,0.9981836718859525,0.8150899797364868,8.0,1750.0,0.05
1189,CatBoost Regressor Tuned,0.9995781052451356,0.7997529955096389,8.0,1750.0,0.07
1190,CatBoost Regressor Tuned,0.9999449531453748,0.7742183325895325,8.0,1750.0,0.1
1191,CatBoost Regressor Tuned,0.6450751878858266,0.7948379244180962,8.0,2000.0,0.001
1192,CatBoost Regressor Tuned,0.8552988169542443,0.8762119930095615,8.0,2000.0,0.005
1193,CatBoost Regressor Tuned,0.8942008337782135,0.8719425621014,8.0,2000.0,0.007
1194,CatBoost Regressor Tuned,0.9331892621585565,0.858544380212278,8.0,2000.0,0.01
1195,CatBoost Regressor Tuned,0.9809416148604252,0.8314243999633937,8.0,2000.0,0.02
1196,CatBoost Regressor Tuned,0.9934321040326245,0.8239239809375222,8.0,2000.0,0.03
1197,CatBoost Regressor Tuned,0.9974304803964718,0.8123798569984446,8.0,2000.0,0.04
1198,CatBoost Regressor Tuned,0.9989162803655405,0.8118543757028202,8.0,2000.0,0.05
1199,CatBoost Regressor Tuned,0.9997963759072822,0.7979257241637596,8.0,2000.0,0.07
1200,CatBoost Regressor Tuned,0.9999791886056144,0.7733772217927379,8.0,2000.0,0.1
1201,CatBoost Regressor Tuned,0.4989743555431476,0.62863458134758,9.0,1000.0,0.001
1202,CatBoost Regressor Tuned,0.8015144499804361,0.8709091492435138,9.0,1000.0,0.005
1203,CatBoost Regressor Tuned,0.8426590066141787,0.8748055212999877,9.0,1000.0,0.007
1204,CatBoost Regressor Tuned,0.878927851642751,0.8760747118786648,9.0,1000.0,0.01
1205,CatBoost Regressor Tuned,0.9499945180666739,0.8522446215194454,9.0,1000.0,0.02
1206,CatBoost Regressor Tuned,0.9767417083131538,0.8331432851433456,9.0,1000.0,0.03
1207,CatBoost Regressor Tuned,0.9896297643376494,0.8282360509008686,9.0,1000.0,0.04
1208,CatBoost Regressor Tuned,0.9945808764912368,0.8203187405032193,9.0,1000.0,0.05
1209,CatBoost Regressor Tuned,0.9982003835591909,0.8122489514828151,9.0,1000.0,0.07
1210,CatBoost Regressor Tuned,0.9995804257760388,0.7954855483437829,9.0,1000.0,0.1
1211,CatBoost Regressor Tuned,0.5113855192026091,0.6430723665986964,9.0,1050.0,0.001
1212,CatBoost Regressor Tuned,0.8078161020654199,0.872099422134003,9.0,1050.0,0.005
1213,CatBoost Regressor Tuned,0.8481715134976614,0.875535384909186,9.0,1050.0,0.007
1214,CatBoost Regressor Tuned,0.884346819467271,0.8753019622245579,9.0,1050.0,0.01
1215,CatBoost Regressor Tuned,0.9540618798989434,0.8493359648384408,9.0,1050.0,0.02
1216,CatBoost Regressor Tuned,0.9790356867982272,0.8316351550629083,9.0,1050.0,0.03
1217,CatBoost Regressor Tuned,0.9910418305939289,0.8267212557970489,9.0,1050.0,0.04
1218,CatBoost Regressor Tuned,0.9953950738103612,0.8190424511942522,9.0,1050.0,0.05
1219,CatBoost Regressor Tuned,0.9985131827252902,0.8115770337225382,9.0,1050.0,0.07
1220,CatBoost Regressor Tuned,0.9996653946176539,0.79487254423665,9.0,1050.0,0.1
1221,CatBoost Regressor Tuned,0.5231144842342954,0.6559224134929555,9.0,1100.0,0.001
1222,CatBoost Regressor Tuned,0.8132706642745722,0.8729178204569272,9.0,1100.0,0.005
1223,CatBoost Regressor Tuned,0.8534662029900564,0.8757796240070134,9.0,1100.0,0.007
1224,CatBoost Regressor Tuned,0.8898859139809655,0.8747519874018918,9.0,1100.0,0.01
1225,CatBoost Regressor Tuned,0.9578412554420476,0.8469772353021592,9.0,1100.0,0.02
1226,CatBoost Regressor Tuned,0.9809423492120322,0.8294424426450977,9.0,1100.0,0.03
1227,CatBoost Regressor Tuned,0.9921575489100994,0.8262157571937988,9.0,1100.0,0.04
1228,CatBoost Regressor Tuned,0.9960864931878954,0.8181582215975992,9.0,1100.0,0.05
1229,CatBoost Regressor Tuned,0.9987888572138932,0.8105047126948418,9.0,1100.0,0.07
1230,CatBoost Regressor Tuned,0.999748315939155,0.7941218118641178,9.0,1100.0,0.1
1231,CatBoost Regressor Tuned,0.5342683060830287,0.6680213539731049,9.0,1150.0,0.001
1232,CatBoost Regressor Tuned,0.8181280511218428,0.873935113698973,9.0,1150.0,0.005
1233,CatBoost Regressor Tuned,0.8586670504693421,0.8765784310283062,9.0,1150.0,0.007
1234,CatBoost Regressor Tuned,0.8944986097794229,0.8737792836796359,9.0,1150.0,0.01
1235,CatBoost Regressor Tuned,0.9610890445548337,0.8448409419616532,9.0,1150.0,0.02
1236,CatBoost Regressor Tuned,0.9826439325328127,0.8273995817312493,9.0,1150.0,0.03
1237,CatBoost Regressor Tuned,0.9929610822078881,0.8251752581352976,9.0,1150.0,0.04
1238,CatBoost Regressor Tuned,0.9966310129177909,0.8168417508264707,9.0,1150.0,0.05
1239,CatBoost Regressor Tuned,0.9989832866690809,0.8098525945808287,9.0,1150.0,0.07
1240,CatBoost Regressor Tuned,0.9997994294306471,0.7934863483140695,9.0,1150.0,0.1
1241,CatBoost Regressor Tuned,0.5448710730937223,0.6793801711911813,9.0,1200.0,0.001
1242,CatBoost Regressor Tuned,0.8226851342555892,0.8747849920894487,9.0,1200.0,0.005
1243,CatBoost Regressor Tuned,0.8632110586110961,0.8768319925403215,9.0,1200.0,0.007
1244,CatBoost Regressor Tuned,0.8988590294498326,0.8733450575122347,9.0,1200.0,0.01
1245,CatBoost Regressor Tuned,0.9642684938256343,0.8424513894823368,9.0,1200.0,0.02
1246,CatBoost Regressor Tuned,0.984389080337823,0.8253161079321136,9.0,1200.0,0.03
1247,CatBoost Regressor Tuned,0.993740099049864,0.8243242301149815,9.0,1200.0,0.04
1248,CatBoost Regressor Tuned,0.9970917974974399,0.816207970965895,9.0,1200.0,0.05
1249,CatBoost Regressor Tuned,0.999136194172837,0.8092112488094394,9.0,1200.0,0.07
1250,CatBoost Regressor Tuned,0.9998441064672358,0.7931048695410873,9.0,1200.0,0.1
1251,CatBoost Regressor Tuned,0.5549138506257427,0.6902665974541451,9.0,1250.0,0.001
1252,CatBoost Regressor Tuned,0.8277400139094914,0.8754021652522462,9.0,1250.0,0.005
1253,CatBoost Regressor Tuned,0.8679427732854125,0.8764140869127574,9.0,1250.0,0.007
1254,CatBoost Regressor Tuned,0.903057574475333,0.8724061856893048,9.0,1250.0,0.01
1255,CatBoost Regressor Tuned,0.9668603425562369,0.8411091052958234,9.0,1250.0,0.02
1256,CatBoost Regressor Tuned,0.9860592698266707,0.8239934808326872,9.0,1250.0,0.03
1257,CatBoost Regressor Tuned,0.9943540588299924,0.8237445577520037,9.0,1250.0,0.04
1258,CatBoost Regressor Tuned,0.9974646969630269,0.8154750115119749,9.0,1250.0,0.05
1259,CatBoost Regressor Tuned,0.9992727703262475,0.8087448910053123,9.0,1250.0,0.07
1260,CatBoost Regressor Tuned,0.9998802790127308,0.7927256428758436,9.0,1250.0,0.1
1261,CatBoost Regressor Tuned,0.5645986506332936,0.700582258074461,9.0,1300.0,0.001
1262,CatBoost Regressor Tuned,0.8324222122277625,0.8758063474396254,9.0,1300.0,0.005
1263,CatBoost Regressor Tuned,0.8720315145333578,0.8761345946986764,9.0,1300.0,0.007
1264,CatBoost Regressor Tuned,0.9078610714130051,0.8709910041095139,9.0,1300.0,0.01
1265,CatBoost Regressor Tuned,0.9695911470958634,0.8394863403885089,9.0,1300.0,0.02
1266,CatBoost Regressor Tuned,0.9875867550754305,0.8222046216685537,9.0,1300.0,0.03
1267,CatBoost Regressor Tuned,0.9949689712190358,0.822462148337587,9.0,1300.0,0.04
1268,CatBoost Regressor Tuned,0.9977756579425429,0.8147203502076189,9.0,1300.0,0.05
1269,CatBoost Regressor Tuned,0.9993916522314261,0.807967768748257,9.0,1300.0,0.07
1270,CatBoost Regressor Tuned,0.9999063747118163,0.7924207898887657,9.0,1300.0,0.1
1271,CatBoost Regressor Tuned,0.5734574492463111,0.7103124416257651,9.0,1350.0,0.001
1272,CatBoost Regressor Tuned,0.8365083696255572,0.8762641678873424,9.0,1350.0,0.005
1273,CatBoost Regressor Tuned,0.875859430443423,0.875674733441931,9.0,1350.0,0.007
1274,CatBoost Regressor Tuned,0.912034274368712,0.8697957556803295,9.0,1350.0,0.01
1275,CatBoost Regressor Tuned,0.972060240862934,0.8373044685901987,9.0,1350.0,0.02
1276,CatBoost Regressor Tuned,0.9888451322413835,0.8202764368105562,9.0,1350.0,0.03
1277,CatBoost Regressor Tuned,0.9954919263128075,0.8213241390032453,9.0,1350.0,0.04
1278,CatBoost Regressor Tuned,0.9980935106803893,0.8133675681147644,9.0,1350.0,0.05
1279,CatBoost Regressor Tuned,0.9994917995935904,0.8076182266040164,9.0,1350.0,0.07
1280,CatBoost Regressor Tuned,0.9999252489563395,0.7922915678000442,9.0,1350.0,0.1
1281,CatBoost Regressor Tuned,0.5823687036583052,0.719033886694102,9.0,1400.0,0.001
1282,CatBoost Regressor Tuned,0.8409576795382416,0.8765752254877724,9.0,1400.0,0.005
1283,CatBoost Regressor Tuned,0.8795820913618705,0.875210696681905,9.0,1400.0,0.007
1284,CatBoost Regressor Tuned,0.9155556444065602,0.8689323909685371,9.0,1400.0,0.01
1285,CatBoost Regressor Tuned,0.9744510970148703,0.8350923166968872,9.0,1400.0,0.02
1286,CatBoost Regressor Tuned,0.9899850431267444,0.8186860859992753,9.0,1400.0,0.03
1287,CatBoost Regressor Tuned,0.9959894685253644,0.8199989151428069,9.0,1400.0,0.04
1288,CatBoost Regressor Tuned,0.9983426919752802,0.8122225326724499,9.0,1400.0,0.05
1289,CatBoost Regressor Tuned,0.9995752871367293,0.8072969892874702,9.0,1400.0,0.07
1290,CatBoost Regressor Tuned,0.9999402391040189,0.7920171062703024,9.0,1400.0,0.1
1291,CatBoost Regressor Tuned,0.590561570671676,0.727195144627857,9.0,1450.0,0.001
1292,CatBoost Regressor Tuned,0.8449509893649374,0.8768570915988528,9.0,1450.0,0.005
1293,CatBoost Regressor Tuned,0.8831196114149092,0.8751392448486943,9.0,1450.0,0.007
1294,CatBoost Regressor Tuned,0.9200811955075001,0.8676823323572537,9.0,1450.0,0.01
1295,CatBoost Regressor Tuned,0.9764349414427734,0.8335293815484922,9.0,1450.0,0.02
1296,CatBoost Regressor Tuned,0.9910172957859957,0.8174176665568533,9.0,1450.0,0.03
1297,CatBoost Regressor Tuned,0.9964328223179078,0.8189182561512769,9.0,1450.0,0.04
1298,CatBoost Regressor Tuned,0.9985610049007407,0.812099449516198,9.0,1450.0,0.05
1299,CatBoost Regressor Tuned,0.999637772943614,0.8068340000357552,9.0,1450.0,0.07
1300,CatBoost Regressor Tuned,0.9999540776086815,0.7917530888823194,9.0,1450.0,0.1
1301,CatBoost Regressor Tuned,0.5983983251188147,0.7349834935464459,9.0,1500.0,0.001
1302,CatBoost Regressor Tuned,0.8487844924316257,0.8770130854790399,9.0,1500.0,0.005
1303,CatBoost Regressor Tuned,0.8864622990728525,0.8747233566375562,9.0,1500.0,0.007
1304,CatBoost Regressor Tuned,0.9238314325993472,0.8654130232066737,9.0,1500.0,0.01
1305,CatBoost Regressor Tuned,0.9782185486482086,0.8319106257882259,9.0,1500.0,0.02
1306,CatBoost Regressor Tuned,0.9918812359701699,0.8163917343541662,9.0,1500.0,0.03
1307,CatBoost Regressor Tuned,0.996803338042597,0.8180467068937408,9.0,1500.0,0.04
1308,CatBoost Regressor Tuned,0.9987308801853637,0.8110727604645065,9.0,1500.0,0.05
1309,CatBoost Regressor Tuned,0.9996932088600685,0.8064220538181146,9.0,1500.0,0.07
1310,CatBoost Regressor Tuned,0.9999642115187672,0.7916103880318388,9.0,1500.0,0.1
1311,CatBoost Regressor Tuned,0.605970713188627,0.7422625537911869,9.0,1550.0,0.001
1312,CatBoost Regressor Tuned,0.8525417429530173,0.8771870154223104,9.0,1550.0,0.005
1313,CatBoost Regressor Tuned,0.8899517337876004,0.8743160874384199,9.0,1550.0,0.007
1314,CatBoost Regressor Tuned,0.9271763361696117,0.8637838178231485,9.0,1550.0,0.01
1315,CatBoost Regressor Tuned,0.9797720394808956,0.8304629680829119,9.0,1550.0,0.02
1316,CatBoost Regressor Tuned,0.9926325165693239,0.8155774063360174,9.0,1550.0,0.03
1317,CatBoost Regressor Tuned,0.9971247794297363,0.8173712843808951,9.0,1550.0,0.04
1318,CatBoost Regressor Tuned,0.9988880158291298,0.8105848452059367,9.0,1550.0,0.05
1319,CatBoost Regressor Tuned,0.9997378152880115,0.8061113974541958,9.0,1550.0,0.07
1320,CatBoost Regressor Tuned,0.9999718895757518,0.7914436186930947,9.0,1550.0,0.1
1321,CatBoost Regressor Tuned,0.6130141009197143,0.7492512745501562,9.0,1600.0,0.001
1322,CatBoost Regressor Tuned,0.856293837910276,0.8770982610621848,9.0,1600.0,0.005
1323,CatBoost Regressor Tuned,0.8934197511069613,0.8735172636256003,9.0,1600.0,0.007
1324,CatBoost Regressor Tuned,0.9303421492691611,0.8625564376331275,9.0,1600.0,0.01
1325,CatBoost Regressor Tuned,0.9811699577849744,0.8284918653509062,9.0,1600.0,0.02
1326,CatBoost Regressor Tuned,0.9932972986186244,0.8149315182898147,9.0,1600.0,0.03
1327,CatBoost Regressor Tuned,0.9974176110069478,0.8169062903571807,9.0,1600.0,0.04
1328,CatBoost Regressor Tuned,0.9990286352856763,0.8097693412280126,9.0,1600.0,0.05
1329,CatBoost Regressor Tuned,0.9997726352925393,0.80585091012168,9.0,1600.0,0.07
1330,CatBoost Regressor Tuned,0.9999781942726775,0.7913464348956802,9.0,1600.0,0.1
1331,CatBoost Regressor Tuned,0.6326229096953727,0.7671882588582734,9.0,1750.0,0.001
1332,CatBoost Regressor Tuned,0.8667164524914133,0.8771764965987234,9.0,1750.0,0.005
1333,CatBoost Regressor Tuned,0.9024273100321212,0.8715531096299435,9.0,1750.0,0.007
1334,CatBoost Regressor Tuned,0.9397534049429626,0.8581462865404423,9.0,1750.0,0.01
1335,CatBoost Regressor Tuned,0.984677985919121,0.8252681542786724,9.0,1750.0,0.02
1336,CatBoost Regressor Tuned,0.9950875650422678,0.8110552862124061,9.0,1750.0,0.03
1337,CatBoost Regressor Tuned,0.9980752550343197,0.815264884433123,9.0,1750.0,0.04
1338,CatBoost Regressor Tuned,0.99935309238503,0.808252601837471,9.0,1750.0,0.05
1339,CatBoost Regressor Tuned,0.9998679528349588,0.805055173830945,9.0,1750.0,0.07
1340,CatBoost Regressor Tuned,0.999989411023941,0.7910946834493753,9.0,1750.0,0.1
1341,CatBoost Regressor Tuned,0.6602212841971096,0.7914692352768371,9.0,2000.0,0.001
1342,CatBoost Regressor Tuned,0.881048849569755,0.8757909679982143,9.0,2000.0,0.005
1343,CatBoost Regressor Tuned,0.9169925341241365,0.8666181650254344,9.0,2000.0,0.007
1344,CatBoost Regressor Tuned,0.9511674053989729,0.8521708705950551,9.0,2000.0,0.01
1345,CatBoost Regressor Tuned,0.9892350297868016,0.8198597073673599,9.0,2000.0,0.02
1346,CatBoost Regressor Tuned,0.9968597860969303,0.8073101982021786,9.0,2000.0,0.03
1347,CatBoost Regressor Tuned,0.9988162155825976,0.8134028888251384,9.0,2000.0,0.04
1348,CatBoost Regressor Tuned,0.9996643682471835,0.8061348814129015,9.0,2000.0,0.05
1349,CatBoost Regressor Tuned,0.9999394412824626,0.8043939511542437,9.0,2000.0,0.07
1350,CatBoost Regressor Tuned,0.9999964644540159,0.7908661728711371,9.0,2000.0,0.1
1351,CatBoost Regressor Tuned,0.5040764455500657,0.6217675751238381,10.0,1000.0,0.001
1352,CatBoost Regressor Tuned,0.8210808054733236,0.864103825887881,10.0,1000.0,0.005
1353,CatBoost Regressor Tuned,0.8642519534270383,0.870460973833208,10.0,1000.0,0.007
1354,CatBoost Regressor Tuned,0.9027558216632714,0.8655488541644769,10.0,1000.0,0.01
1355,CatBoost Regressor Tuned,0.9633410597185426,0.8462341837949774,10.0,1000.0,0.02
1356,CatBoost Regressor Tuned,0.9852214993594217,0.8340962095988056,10.0,1000.0,0.03
1357,CatBoost Regressor Tuned,0.9942121236797973,0.8037327688046824,10.0,1000.0,0.04
1358,CatBoost Regressor Tuned,0.9969479935740743,0.7973896933072316,10.0,1000.0,0.05
1359,CatBoost Regressor Tuned,0.9992512837573186,0.8054003805147287,10.0,1000.0,0.07
1360,CatBoost Regressor Tuned,0.9998844599636344,0.7869400650576693,10.0,1000.0,0.1
1361,CatBoost Regressor Tuned,0.5166280795267094,0.6356058993260789,10.0,1050.0,0.001
1362,CatBoost Regressor Tuned,0.8270182673918758,0.8647897510595024,10.0,1050.0,0.005
1363,CatBoost Regressor Tuned,0.8696183142923196,0.8705944281614202,10.0,1050.0,0.007
1364,CatBoost Regressor Tuned,0.9073231855847184,0.8649762910635731,10.0,1050.0,0.01
1365,CatBoost Regressor Tuned,0.9667988577602947,0.8436962216051137,10.0,1050.0,0.02
1366,CatBoost Regressor Tuned,0.9868765745159254,0.8332714409659127,10.0,1050.0,0.03
1367,CatBoost Regressor Tuned,0.9950833915425731,0.8022906952892388,10.0,1050.0,0.04
1368,CatBoost Regressor Tuned,0.9973922355740941,0.7958847516628816,10.0,1050.0,0.05
1369,CatBoost Regressor Tuned,0.9993847039204657,0.8047174931314143,10.0,1050.0,0.07
1370,CatBoost Regressor Tuned,0.9999153901733693,0.7866731995606348,10.0,1050.0,0.1
1371,CatBoost Regressor Tuned,0.5284956237923857,0.6487699224535886,10.0,1100.0,0.001
1372,CatBoost Regressor Tuned,0.8325488628994983,0.8657441379646521,10.0,1100.0,0.005
1373,CatBoost Regressor Tuned,0.8749678742048027,0.870778820557132,10.0,1100.0,0.007
1374,CatBoost Regressor Tuned,0.9119100884691459,0.864190957334803,10.0,1100.0,0.01
1375,CatBoost Regressor Tuned,0.9696231860155475,0.841492585183165,10.0,1100.0,0.02
1376,CatBoost Regressor Tuned,0.988439024318095,0.8324896630533276,10.0,1100.0,0.03
1377,CatBoost Regressor Tuned,0.995701756571013,0.801095506731122,10.0,1100.0,0.04
1378,CatBoost Regressor Tuned,0.9978067452211277,0.7946847348793356,10.0,1100.0,0.05
1379,CatBoost Regressor Tuned,0.9995070047626905,0.8040648301253209,10.0,1100.0,0.07
1380,CatBoost Regressor Tuned,0.9999358819195149,0.7865157759390907,10.0,1100.0,0.1
1381,CatBoost Regressor Tuned,0.5401934526613521,0.6608077854116536,10.0,1150.0,0.001
1382,CatBoost Regressor Tuned,0.8384033471480583,0.8662351156873713,10.0,1150.0,0.005
1383,CatBoost Regressor Tuned,0.8800302653198808,0.8708936507408256,10.0,1150.0,0.007
1384,CatBoost Regressor Tuned,0.9154649834966055,0.8638645710021737,10.0,1150.0,0.01
1385,CatBoost Regressor Tuned,0.9723688995055086,0.8397531248868981,10.0,1150.0,0.02
1386,CatBoost Regressor Tuned,0.9897502816678876,0.8306084364846101,10.0,1150.0,0.03
1387,CatBoost Regressor Tuned,0.9962968291663115,0.7997246532826097,10.0,1150.0,0.04
1388,CatBoost Regressor Tuned,0.9981581115049892,0.7937130787638895,10.0,1150.0,0.05
1389,CatBoost Regressor Tuned,0.9996035334933271,0.8034779500765937,10.0,1150.0,0.07
1390,CatBoost Regressor Tuned,0.9999520943474763,0.7864504320309867,10.0,1150.0,0.1
1391,CatBoost Regressor Tuned,0.5508272133092749,0.6725167797088099,10.0,1200.0,0.001
1392,CatBoost Regressor Tuned,0.8437058812056204,0.8669784082055113,10.0,1200.0,0.005
1393,CatBoost Regressor Tuned,0.8846153007301389,0.8709692931878783,10.0,1200.0,0.007
1394,CatBoost Regressor Tuned,0.9198931150419153,0.8634054306635929,10.0,1200.0,0.01
1395,CatBoost Regressor Tuned,0.9748721954434788,0.8387092122315235,10.0,1200.0,0.02
1396,CatBoost Regressor Tuned,0.9910551378198468,0.8291824842409865,10.0,1200.0,0.03
1397,CatBoost Regressor Tuned,0.9968077372190788,0.7984411617344984,10.0,1200.0,0.04
1398,CatBoost Regressor Tuned,0.9984561362074315,0.7930374398268539,10.0,1200.0,0.05
1399,CatBoost Regressor Tuned,0.9996795936318017,0.8030806769930051,10.0,1200.0,0.07
1400,CatBoost Regressor Tuned,0.9999637305838521,0.7861881044902076,10.0,1200.0,0.1
1401,CatBoost Regressor Tuned,0.5612821109310706,0.6832307964474902,10.0,1250.0,0.001
1402,CatBoost Regressor Tuned,0.8484462070680567,0.8668547574319441,10.0,1250.0,0.005
1403,CatBoost Regressor Tuned,0.8893164598327861,0.8705336051654348,10.0,1250.0,0.007
1404,CatBoost Regressor Tuned,0.9237460133953577,0.8619957121929169,10.0,1250.0,0.01
1405,CatBoost Regressor Tuned,0.9771792755675095,0.8364985622936668,10.0,1250.0,0.02
1406,CatBoost Regressor Tuned,0.992075939512562,0.827852556343118,10.0,1250.0,0.03
1407,CatBoost Regressor Tuned,0.9972260173885642,0.7970129128875874,10.0,1250.0,0.04
1408,CatBoost Regressor Tuned,0.998703450699616,0.792365570593695,10.0,1250.0,0.05
1409,CatBoost Regressor Tuned,0.9997396604657709,0.8027130825795845,10.0,1250.0,0.07
1410,CatBoost Regressor Tuned,0.9999733996112716,0.7860591418548815,10.0,1250.0,0.1
1411,CatBoost Regressor Tuned,0.5711215287758844,0.6936983050778267,10.0,1300.0,0.001
1412,CatBoost Regressor Tuned,0.8532760539937203,0.8673192072117915,10.0,1300.0,0.005
1413,CatBoost Regressor Tuned,0.8936161773568022,0.8701759843716321,10.0,1300.0,0.007
1414,CatBoost Regressor Tuned,0.9277127176239364,0.8608156011734318,10.0,1300.0,0.01
1415,CatBoost Regressor Tuned,0.9792107572077295,0.835156833889663,10.0,1300.0,0.02
1416,CatBoost Regressor Tuned,0.9929864079020797,0.826705003800649,10.0,1300.0,0.03
1417,CatBoost Regressor Tuned,0.9975940810429346,0.79619178031351,10.0,1300.0,0.04
1418,CatBoost Regressor Tuned,0.9988834083707955,0.7921088668272973,10.0,1300.0,0.05
1419,CatBoost Regressor Tuned,0.9997888426030306,0.8024312654342154,10.0,1300.0,0.07
1420,CatBoost Regressor Tuned,0.9999803506327558,0.786004844060152,10.0,1300.0,0.1
1421,CatBoost Regressor Tuned,0.5807099939205642,0.7026846978922427,10.0,1350.0,0.001
1422,CatBoost Regressor Tuned,0.8575952535973113,0.8675901987134892,10.0,1350.0,0.005
1423,CatBoost Regressor Tuned,0.8977589784552935,0.8696981848182646,10.0,1350.0,0.007
1424,CatBoost Regressor Tuned,0.9317736124668536,0.859895924428692,10.0,1350.0,0.01
1425,CatBoost Regressor Tuned,0.9810536908875028,0.8333750185927848,10.0,1350.0,0.02
1426,CatBoost Regressor Tuned,0.9937828657206973,0.8257039966338099,10.0,1350.0,0.03
1427,CatBoost Regressor Tuned,0.9978985512939091,0.7954025942135226,10.0,1350.0,0.04
1428,CatBoost Regressor Tuned,0.9990310287939854,0.7912387183819382,10.0,1350.0,0.05
1429,CatBoost Regressor Tuned,0.9998311657441828,0.8019708230596538,10.0,1350.0,0.07
1430,CatBoost Regressor Tuned,0.9999854515796976,0.7859132637251744,10.0,1350.0,0.1
1431,CatBoost Regressor Tuned,0.589472808297027,0.7114690650446736,10.0,1400.0,0.001
1432,CatBoost Regressor Tuned,0.8617339614470534,0.8678451689923298,10.0,1400.0,0.005
1433,CatBoost Regressor Tuned,0.9014567289880494,0.8695591040338213,10.0,1400.0,0.007
1434,CatBoost Regressor Tuned,0.9351107568645661,0.8590689560119655,10.0,1400.0,0.01
1435,CatBoost Regressor Tuned,0.9826477767410243,0.831837677986851,10.0,1400.0,0.02
1436,CatBoost Regressor Tuned,0.9944971193752573,0.8245132161612926,10.0,1400.0,0.03
1437,CatBoost Regressor Tuned,0.9981636731819179,0.7945123554404,10.0,1400.0,0.04
1438,CatBoost Regressor Tuned,0.9991692312209336,0.7904172378962162,10.0,1400.0,0.05
1439,CatBoost Regressor Tuned,0.9998656494751819,0.801459378497505,10.0,1400.0,0.07
1440,CatBoost Regressor Tuned,0.9999889763275576,0.7858743740465144,10.0,1400.0,0.1
1441,CatBoost Regressor Tuned,0.597860021164037,0.7200673028307463,10.0,1450.0,0.001
1442,CatBoost Regressor Tuned,0.8656945672187266,0.8679846517862208,10.0,1450.0,0.005
1443,CatBoost Regressor Tuned,0.9054489805375413,0.8686588261173014,10.0,1450.0,0.007
1444,CatBoost Regressor Tuned,0.938472909919303,0.8578754909915123,10.0,1450.0,0.01
1445,CatBoost Regressor Tuned,0.9840366739693943,0.8307953403489923,10.0,1450.0,0.02
1446,CatBoost Regressor Tuned,0.9950830712676768,0.8238198525970362,10.0,1450.0,0.03
1447,CatBoost Regressor Tuned,0.9984127360556369,0.7937212330254907,10.0,1450.0,0.04
1448,CatBoost Regressor Tuned,0.9992985821526361,0.7898541912359486,10.0,1450.0,0.05
1449,CatBoost Regressor Tuned,0.9998902246193582,0.8013067970757135,10.0,1450.0,0.07
1450,CatBoost Regressor Tuned,0.9999916546940278,0.7857868750273109,10.0,1450.0,0.1
1451,CatBoost Regressor Tuned,0.6061812601793605,0.727822650927709,10.0,1500.0,0.001
1452,CatBoost Regressor Tuned,0.8694663976494947,0.8683460181099287,10.0,1500.0,0.005
1453,CatBoost Regressor Tuned,0.908715389125255,0.8682857251395611,10.0,1500.0,0.007
1454,CatBoost Regressor Tuned,0.9414896866537042,0.857062873886706,10.0,1500.0,0.01
1455,CatBoost Regressor Tuned,0.9853120999165037,0.82973778107882,10.0,1500.0,0.02
1456,CatBoost Regressor Tuned,0.9956335382661714,0.8232975819149803,10.0,1500.0,0.03
1457,CatBoost Regressor Tuned,0.9986200167387276,0.7932184182917549,10.0,1500.0,0.04
1458,CatBoost Regressor Tuned,0.9993964680612526,0.7894814289415281,10.0,1500.0,0.05
1459,CatBoost Regressor Tuned,0.9999089080249759,0.8012748260897674,10.0,1500.0,0.07
1460,CatBoost Regressor Tuned,0.999993508493974,0.7857106487141573,10.0,1500.0,0.1
1461,CatBoost Regressor Tuned,0.6138350696258179,0.7352770586688646,10.0,1550.0,0.001
1462,CatBoost Regressor Tuned,0.8735547500950717,0.8683895574526419,10.0,1550.0,0.005
1463,CatBoost Regressor Tuned,0.9118088577726492,0.867770101174766,10.0,1550.0,0.007
1464,CatBoost Regressor Tuned,0.9440993202632788,0.856107730843666,10.0,1550.0,0.01
1465,CatBoost Regressor Tuned,0.9865427843848978,0.8283661518521885,10.0,1550.0,0.02
1466,CatBoost Regressor Tuned,0.9960982839898116,0.8229012064491241,10.0,1550.0,0.03
1467,CatBoost Regressor Tuned,0.9987743828968314,0.7924773573478862,10.0,1550.0,0.04
1468,CatBoost Regressor Tuned,0.9994891360222242,0.7890587904428937,10.0,1550.0,0.05
1469,CatBoost Regressor Tuned,0.9999243554043327,0.8011031099590342,10.0,1550.0,0.07
1470,CatBoost Regressor Tuned,0.9999950611253339,0.7856884172134054,10.0,1550.0,0.1
1471,CatBoost Regressor Tuned,0.621373127020876,0.7420769289545933,10.0,1600.0,0.001
1472,CatBoost Regressor Tuned,0.87745754654968,0.8681107073161204,10.0,1600.0,0.005
1473,CatBoost Regressor Tuned,0.9149503047433811,0.8675901480715148,10.0,1600.0,0.007
1474,CatBoost Regressor Tuned,0.9469558992659379,0.8547927747021662,10.0,1600.0,0.01
1475,CatBoost Regressor Tuned,0.9876126403138418,0.8275007571190883,10.0,1600.0,0.02
